passing_yards_diff,rushing_yards_diff,total_yards_diff,total_points_diff,passing_tds_diff,rushing_tds_diff,qb_epa_diff,total_tds_diff,sacks_allowed_diff,qb_hits_allowed_diff,tfl_allowed_diff,win_prob_added_diff,epa_diff,air_yards_diff,yac_diff,turnovers_diff,home_diff,passing_yards_allowed_diff,rushing_yards_allowed_diff,total_yards_allowed_diff,total_points_allowed_diff,passing_tds_allowed_diff,rushing_tds_allowed_diff,qb_epa_allowed_diff,total_tds_allowed_diff,sacks_diff,qb_hits_diff,tfl_diff,win_prob_added_allowed_diff,epa_allowed_diff,air_yards_allowed_diff,yac_allowed_diff,turnovers_forced_diff,win_diff,week #,home_team,away_team
12.099990844726562,-2.3000030517578125,15.70001220703125,3.6999988555908203,-0.2999999523162842,0.8999999761581421,-0.7613639831542969,0.20000004768371582,-0.40000009536743164,0.7999997138977051,0.10000002384185791,-0.20241658110171556,0.1794142723083496,54.600006103515625,-12.599998474121094,0.10000002384185791,1.0,-25.199996948242188,-13.900001525878906,-43.300018310546875,-4.0,-0.30000007152557373,0.30000007152557373,-4.362457752227783,0.20000004768371582,0.8000000715255737,1.9000000953674316,-0.7999999523162842,-0.11789199709892273,-4.303532600402832,-16.900009155273438,-17.199996948242188,0.4999999403953552,0.10000000000000003,3.0,SF,ARI
-52.30000305175781,-23.400001525878906,-75.89999389648438,-2.299999237060547,0.0,0.0,-2.8556273579597473,0.0,-0.10000002384185791,0.6000003814697266,-0.3999999761581421,-0.1045001856982708,-2.869695544242859,-18.79998779296875,-23.5,0.0,1.0,-43.899993896484375,62.20000457763672,18.100006103515625,-0.6000003814697266,-1.100000023841858,0.6000000238418579,5.261461019515991,-0.5,-0.40000009536743164,-0.10000038146972656,-0.8999998569488525,0.17847277969121933,4.726497411727905,-51.40000915527344,-2.9000015258789062,-0.09999990463256836,-0.2,3.0,CAR,ATL
-30.399993896484375,22.600006103515625,-8.5,2.799999237060547,0.5,-0.3999999761581421,-0.6804213523864746,0.10000014305114746,-0.39999985694885254,-2.3000001907348633,-0.6000001430511475,-0.16367195546627045,-0.6804213523864746,43.40000915527344,-31.400001525878906,-0.3999999761581421,1.0,-37.80000305175781,8.200004577636719,-34.9000244140625,-0.6000003814697266,0.2999999523162842,0.0,-2.5548481941223145,0.5000001192092896,1.0,0.9000000953674316,0.30000007152557373,0.08531974256038666,-0.6213562488555908,-69.60000610351562,-5.3000030517578125,-0.3999999761581421,0.09999999999999998,3.0,BAL,DET
30.0,20.800003051757812,69.10000610351562,18.299999237060547,1.0,1.5,18.964149475097656,2.5,-2.7000001072883606,-3.1000001430511475,-0.8999998569488525,0.5942368507385254,19.334667205810547,26.699996948242188,27.099998474121094,-1.2999999523162842,1.0,-25.5,11.5,-18.800018310546875,-0.1999988555908203,0.10000002384185791,0.19999998807907104,1.2105082273483276,0.7000000476837158,0.8999999761581421,0.7999997138977051,0.0,0.005600836127996445,0.31408655643463135,-32.80000305175781,-6.0,1.100000023841858,0.6000000000000001,3.0,BUF,MIA
-21.199996948242188,-5.700004577636719,-41.0,-2.799999237060547,-0.6999999284744263,0.5,-4.087087631225586,-0.5,2.100000023841858,1.6000001430511475,0.2999999523162842,-0.25635628402233124,-4.159151196479797,-28.899993896484375,3.0,-0.6999999284744263,1.0,13.100006103515625,8.300003051757812,23.29998779296875,-2.6000003814697266,-0.19999992847442627,-0.19999998807907104,2.337904632091522,-0.20000004768371582,-0.3000001907348633,0.20000028610229492,0.20000004768371582,0.043102338910102844,1.1340826451778412,-45.30000305175781,1.5999984741210938,0.10000002384185791,-0.19999999999999996,3.0,CHI,DAL
-12.199981689453125,21.899993896484375,0.20001220703125,0.0,0.0,-0.19999998807907104,-5.052589222788811,-0.2999999523162842,1.2000000476837158,-0.6000003814697266,0.5,-0.1186416745185852,-6.167610764503479,-5.5,-21.800003051757812,0.2999999523162842,1.0,9.0,1.9000015258789062,0.100006103515625,-4.0,-0.8000000715255737,-0.19999998807907104,-5.6177579164505005,-0.8999999761581421,1.0999999046325684,0.8999996185302734,0.2999999523162842,-0.058356545865535736,-6.243178963661194,-6.199981689453125,-14.0,0.10000002384185791,0.20000000000000007,3.0,MIN,CIN
3.1999969482421875,-52.30000305175781,-60.4000244140625,-11.0,-0.3999999761581421,-0.800000011920929,-22.99786949157715,-1.0999999046325684,2.1999999284744263,4.400000095367432,0.09999990463256836,-0.7031182944774628,-23.452183723449707,69.90000915527344,-19.899993896484375,1.800000011920929,1.0,-44.70001220703125,-3.2000045776367188,-42.79998779296875,-0.10000038146972656,-0.10000002384185791,-0.10000002384185791,-6.382049322128296,-0.10000014305114746,-0.20000004768371582,0.2999997138977051,2.3999998569488525,-0.1723240241408348,-6.382049322128296,-11.399993896484375,-14.700004577636719,-1.100000023841858,-0.2,3.0,CLE,GB
36.100006103515625,-10.699996948242188,21.20001220703125,1.5,0.0,0.30000001192092896,-0.6724309921264648,0.40000009536743164,1.0,3.200000047683716,-0.09999990463256836,0.04991232603788376,-0.4823821187019348,48.699981689453125,0.7999954223632812,-0.5,1.0,-20.100006103515625,24.699996948242188,13.20001220703125,-1.7000007629394531,0.20000004768371582,-0.30000001192092896,-0.5141714215278625,-0.20000004768371582,-1.0999999046325684,-2.1000003814697266,-0.5999999046325684,-0.0757158026099205,0.7081598043441772,0.8000030517578125,-11.599998474121094,-0.19999998807907104,0.19999999999999996,3.0,LAC,DEN
18.400009155273438,-14.5,23.79998779296875,1.4000015258789062,0.20000004768371582,-0.10000002384185791,3.6197452545166016,0.10000014305114746,-1.7000000476837158,-3.1999998092651367,-0.5,0.009203672409057617,4.262727499008179,-19.0,27.5,0.0,1.0,-12.300003051757812,23.5,11.9000244140625,-2.200000762939453,-0.8999998569488525,0.10000002384185791,3.5711618661880493,-0.8999999761581421,-0.2999999523162842,-0.40000009536743164,-1.0,0.12054851651191711,4.507619261741638,15.29998779296875,-12.900001525878906,-0.2999999523162842,-0.09999999999999998,3.0,JAX,HOU
-7.79998779296875,-5.200004577636719,-17.600006103515625,-3.1000003814697266,0.09999990463256836,-0.2999999523162842,-2.158968448638916,0.0,0.5,0.5,-0.5,-0.0922408401966095,-1.659475564956665,-116.09999084472656,14.5,-0.39999985694885254,1.0,-0.899993896484375,-21.099998474121094,-20.29998779296875,-2.6999988555908203,-0.2999999523162842,0.09999996423721313,1.1147489547729492,-0.40000009536743164,0.0,0.8999998569488525,-0.20000004768371582,0.11787563562393188,0.925086498260498,50.30000305175781,-7.599998474121094,0.19999992847442627,0.0,3.0,TEN,IND
